state_name,country_name
Central and Western,Hong Kong S.A.R.
Islands,Hong Kong S.A.R.
Kowloon City,Hong Kong S.A.R.
Kwun Tong,Hong Kong S.A.R.
North,Hong Kong S.A.R.
Sai Kung,Hong Kong S.A.R.
Sha Tin,Hong Kong S.A.R.
Sham Shui Po,Hong Kong S.A.R.
Southern,Hong Kong S.A.R.
Tai Po,Hong Kong S.A.R.
Tsuen Wan,Hong Kong S.A.R.
Wan Chai,Hong Kong S.A.R.
Wong Tai Sin,Hong Kong S.A.R.
Yau Tsim Mong,Hong Kong S.A.R.
Yuen Long,Hong Kong S.A.R.
Bács-Kiskun,Hungary
Baranya,Hungary
Békés,Hungary
Borsod-Abaúj-Zemplén,Hungary
Budapest,Hungary
Csongrád County,Hungary
Fejér County,Hungary
Győr-Moson-Sopron County,Hungary
Hajdú-Bihar County,Hungary
Heves County,Hungary
Jász-Nagykun-Szolnok County,Hungary
Komárom-Esztergom,Hungary
Nógrád County,Hungary
Pest County,Hungary
Somogy County,Hungary
Szabolcs-Szatmár-Bereg County,Hungary
Tolna County,Hungary
Vas County,Hungary
Veszprém County,Hungary
Zala County,Hungary
Capital,Iceland
Eastern,Iceland
Northeastern,Iceland
Northwestern,Iceland
Southern,Iceland
Southern Peninsula,Iceland
Western,Iceland
Westfjords,Iceland
Andaman and Nicobar Islands,India
Andhra Pradesh,India
Arunachal Pradesh,India
Assam,India
Bihar,India
Chandigarh,India
Chhattisgarh,India
Dadra and Nagar Haveli and Daman and Diu,India
Delhi,India
Goa,India
Gujarat,India
Haryana,India
Himachal Pradesh,India
Jammu and Kashmir,India
Jharkhand,India
Karnataka,India
Kerala,India
Ladakh,India
Lakshadweep,India
Madhya Pradesh,India
Maharashtra,India
Manipur,India
Meghalaya,India
Mizoram,India
Nagaland,India
Odisha,India
Puducherry,India
Punjab,India
Rajasthan,India
Sikkim,India
Tamil Nadu,India
Telangana,India
Tripura,India
Uttar Pradesh,India
Uttarakhand,India
West Bengal,India
Aceh,Indonesia
Bali,Indonesia
Banten,Indonesia
Bengkulu,Indonesia
DI Yogyakarta,Indonesia
DKI Jakarta,Indonesia
Gorontalo,Indonesia
Jambi,Indonesia
Jawa Barat,Indonesia
Jawa Tengah,Indonesia
Jawa Timur,Indonesia
Kalimantan Barat,Indonesia
Kalimantan Selatan,Indonesia
Kalimantan Tengah,Indonesia
Kalimantan Timur,Indonesia
Kalimantan Utara,Indonesia
Kepulauan Bangka Belitung,Indonesia
Kepulauan Riau,Indonesia
Lampung,Indonesia
Maluku,Indonesia
Maluku Utara,Indonesia
Nusa Tenggara Barat,Indonesia
Nusa Tenggara Timur,Indonesia
Papua,Indonesia
Papua Barat,Indonesia
Papua Barat Daya,Indonesia
Papua Pegunungan,Indonesia
Papua Selatan,Indonesia
Papua Tengah,Indonesia
Riau,Indonesia
Sulawesi Barat,Indonesia
Sulawesi Selatan,Indonesia
Sulawesi Tengah,Indonesia
Sulawesi Tenggara,Indonesia
Sulawesi Utara,Indonesia
Sumatera Barat,Indonesia
Sumatera Selatan,Indonesia
Sumatera Utara,Indonesia
Alborz,Iran
Ardabil,Iran
Bushehr,Iran
Chaharmahal and Bakhtiari,Iran
East Azerbaijan,Iran
Fars,Iran
Gilan,Iran
Golestan,Iran
Hamadan,Iran
Hormozgan,Iran
Ilam,Iran
Isfahan,Iran
Kerman,Iran
Kermanshah,Iran
Khuzestan,Iran
Kohgiluyeh and Boyer-Ahmad,Iran
Kurdistan,Iran
Lorestan,Iran
Markazi,Iran
Mazandaran,Iran
North Khorasan,Iran
Qazvin,Iran
Qom,Iran
Razavi Khorasan,Iran
Semnan,Iran
Sistan and Baluchestan,Iran
South Khorasan,Iran
Tehran,Iran
West Azarbaijan,Iran
Yazd,Iran
Zanjan,Iran
Al Anbar,Iraq
Al Muthanna,Iraq
Al-Qādisiyyah,Iraq
Babylon,Iraq
Baghdad,Iraq
Basra,Iraq
Dhi Qar,Iraq
Diyala,Iraq
Dohuk,Iraq
Erbil,Iraq
Karbala,Iraq
Kirkuk,Iraq
Maysan,Iraq
Najaf,Iraq
Nineveh,Iraq
Saladin,Iraq
Sulaymaniyah,Iraq
Wasit,Iraq
Connacht,Ireland
Leinster,Ireland
Munster,Ireland
Ulster,Ireland
Central,Israel
Haifa,Israel
Jerusalem,Israel
Northern,Israel
Southern,Israel
Tel Aviv,Israel
Abruzzo,Italy
Aosta Valley,Italy
Apulia,Italy
Barletta-Andria-Trani,Italy
Basilicata,Italy
Calabria,Italy
Campania,Italy
Emilia-Romagna,Italy
Friuli–Venezia Giulia,Italy
Lazio,Italy
Liguria,Italy
Lombardy,Italy
Marche,Italy
Molise,Italy
Piedmont,Italy
Ravenna,Italy
Sardinia,Italy
Sicily,Italy
Trentino-South Tyrol,Italy
Tuscany,Italy
Umbria,Italy
Veneto,Italy
Clarendon,Jamaica
Hanover,Jamaica
Kingston,Jamaica
Manchester,Jamaica
Portland,Jamaica
Saint Andrew,Jamaica
Saint Ann,Jamaica
Saint Catherine,Jamaica
Saint Elizabeth,Jamaica
Saint James,Jamaica
Saint Mary,Jamaica
Saint Thomas,Jamaica
Trelawny,Jamaica
Westmoreland,Jamaica
Aichi,Japan
Akita,Japan
Aomori,Japan
Chiba,Japan
Ehime,Japan
Fukui,Japan
Fukuoka,Japan
Fukushima,Japan
Gifu,Japan
Gunma,Japan
Hiroshima,Japan
Hokkaidō,Japan
Hyōgo,Japan
Ibaraki,Japan
Ishikawa,Japan
Iwate,Japan
Kagawa,Japan
Kagoshima,Japan
Kanagawa,Japan
Kōchi,Japan
Kumamoto,Japan
Kyōto,Japan
Mie,Japan
Miyagi,Japan
Miyazaki,Japan
Nagano,Japan
Nagasaki,Japan
Nara,Japan
Niigata,Japan
Ōita,Japan
Okayama,Japan
Okinawa,Japan
Ōsaka,Japan
Saga,Japan
Saitama,Japan
Shiga,Japan
Shimane,Japan
Shizuoka,Japan
Tochigi,Japan
Tokushima,Japan
Tokyo,Japan
Tottori,Japan
Toyama,Japan
Wakayama,Japan
Yamagata,Japan
Yamaguchi,Japan
Yamanashi,Japan
Grouville,Jersey
St Brelade,Jersey
St Clement,Jersey
St Helier,Jersey
St John,Jersey
St Lawrence,Jersey
St Martin,Jersey
St Mary,Jersey
St Ouen,Jersey
St Peter,Jersey
St Saviour,Jersey
Trinity,Jersey
Ajloun,Jordan
Amman,Jordan
Aqaba,Jordan
Balqa,Jordan
Irbid,Jordan
Jerash,Jordan
Karak,Jordan
Ma'an,Jordan
Madaba,Jordan
Mafraq,Jordan
Tafilah,Jordan
Zarqa,Jordan
Akmola,Kazakhstan
Aktobe,Kazakhstan
Almaty,Kazakhstan
Astana,Kazakhstan
Atyrau,Kazakhstan
Baikonur,Kazakhstan
East Kazakhstan,Kazakhstan
Jambyl,Kazakhstan
Karaganda,Kazakhstan
Kostanay,Kazakhstan
Kyzylorda,Kazakhstan
Mangystau,Kazakhstan
North Kazakhstan,Kazakhstan
Pavlodar,Kazakhstan
Turkistan,Kazakhstan
West Kazakhstan,Kazakhstan
Baringo,Kenya
Bomet,Kenya
Bungoma,Kenya
Busia,Kenya
Elgeyo-Marakwet,Kenya
Embu,Kenya
Garissa,Kenya
Homa Bay,Kenya
Isiolo,Kenya
Kajiado,Kenya
Kakamega,Kenya
Kericho,Kenya
Kiambu,Kenya
Kilifi,Kenya
Kirinyaga,Kenya
Kisii,Kenya
Kisumu,Kenya
Kitui,Kenya
Kwale,Kenya
Laikipia,Kenya
Lamu,Kenya
Machakos,Kenya
Makueni,Kenya
Mandera,Kenya
Marsabit,Kenya
Meru,Kenya
Migori,Kenya
Mombasa,Kenya
Murang'a,Kenya
Nairobi City,Kenya
Nakuru,Kenya
Nandi,Kenya
Narok,Kenya
Nyamira,Kenya
Nyandarua,Kenya
Nyeri,Kenya
Samburu,Kenya
Siaya,Kenya
Taita–Taveta,Kenya
Tana River,Kenya
Tharaka-Nithi,Kenya
Trans Nzoia,Kenya
Turkana,Kenya
Uasin Gishu,Kenya
Vihiga,Kenya
Wajir,Kenya
West Pokot,Kenya
Gilbert,Kiribati
Line,Kiribati
Phoenix,Kiribati
Al Ahmadi,Kuwait
Al Asimah,Kuwait
Al Farwaniyah,Kuwait
Al Jahra,Kuwait
Hawalli,Kuwait
Mubarak Al-Kabeer,Kuwait
Batken,Kyrgyzstan
Bishkek,Kyrgyzstan
Chuy,Kyrgyzstan
Issyk-Kul,Kyrgyzstan
Jalal-Abad,Kyrgyzstan
Naryn,Kyrgyzstan
Osh,Kyrgyzstan
Talas,Kyrgyzstan
Attapeu,Laos
Bokeo,Laos
Bolikhamsai,Laos
Champasak,Laos
Houaphanh,Laos
Khammouane,Laos
Luang Namtha,Laos
Luang Prabang,Laos
Oudomxay,Laos
Phongsaly,Laos
Sainyabuli,Laos
Salavan,Laos
Savannakhet,Laos
Sekong,Laos
Vientiane,Laos
Xaisomboun,Laos
Xiangkhouang,Laos
Ādaži,Latvia
Aizkraukle,Latvia
Alūksne,Latvia
Augšdaugava,Latvia
Balvi,Latvia
Bauska,Latvia
Cēsis,Latvia
Dienvidkurzemes,Latvia
Dobele,Latvia
Gulbene,Latvia
Jēkabpils,Latvia
Jelgava,Latvia
Jūrmala,Latvia
Ķekava,Latvia
Krāslava,Latvia
Kuldīga,Latvia
Liepāja,Latvia
Limbaži,Latvia
Līvāni,Latvia
Ludza,Latvia
Madona,Latvia
Mārupe,Latvia
Ogre,Latvia
Olaine,Latvia
Preiļi,Latvia
Rēzekne,Latvia
Riga,Latvia
Ropaži,Latvia
Salaspils,Latvia
Saldus,Latvia
Saulkrasti,Latvia
Sigulda,Latvia
Smiltene,Latvia
Talsi,Latvia
Tukums,Latvia
Valka,Latvia
Valmiera,Latvia
Varakļāni,Latvia
Ventspils,Latvia
Akkar,Lebanon
Baalbek-Hermel,Lebanon
Beirut,Lebanon
Beqaa,Lebanon
Mount Lebanon,Lebanon
Nabatieh,Lebanon
North,Lebanon
South,Lebanon
Berea,Lesotho
Butha-Buthe,Lesotho
Leribe,Lesotho
Mafeteng,Lesotho
Maseru,Lesotho
Mohale's Hoek,Lesotho
Mokhotlong,Lesotho
Qacha's Nek,Lesotho
Quthing,Lesotho
Thaba-Tseka,Lesotho
Bomi,Liberia
Bong,Liberia
Gbarpolu,Liberia
Grand Bassa,Liberia
Grand Cape Mount,Liberia
Grand Gedeh,Liberia
Grand Kru,Liberia
Lofa,Liberia
Margibi,Liberia
Maryland,Liberia
Montserrado,Liberia
Nimba,Liberia
River Cess,Liberia
River Gee,Liberia
Sinoe,Liberia
Al Wahat,Libya
Benghazi,Libya
Derna,Libya
Ghat,Libya
Jabal al Akhdar,Libya
Jabal al Gharbi,Libya
Jafara,Libya
Jufra,Libya
Kufra,Libya
Marj,Libya
Misrata,Libya
Murqub,Libya
Murzuq,Libya
Nalut,Libya
Nuqat al Khams,Libya
Sabha,Libya
Sirte,Libya
Tripoli,Libya
Wadi al Hayaa,Libya
Wadi al Shatii,Libya
Zawiya,Libya
Balzers,Liechtenstein
Eschen,Liechtenstein
Gamprin,Liechtenstein
Mauren,Liechtenstein
Planken,Liechtenstein
Ruggell,Liechtenstein
Schaan,Liechtenstein
Schellenberg,Liechtenstein
Triesen,Liechtenstein
Triesenberg,Liechtenstein
Vaduz,Liechtenstein
Alytus,Lithuania
Kaunas,Lithuania
Klaipėda,Lithuania
Marijampolė,Lithuania
Panevėžys,Lithuania
Šiauliai,Lithuania
Tauragė,Lithuania
Telšiai,Lithuania
Utena,Lithuania
Vilnius,Lithuania
Capellen,Luxembourg
Clervaux,Luxembourg
Diekirch,Luxembourg
Echternach,Luxembourg
Esch-sur-Alzette,Luxembourg
Grevenmacher,Luxembourg
Luxembourg ,Luxembourg
Mersch,Luxembourg
Redange,Luxembourg
Remich,Luxembourg
Vianden,Luxembourg
Wiltz,Luxembourg
Antsiranana,Madagascar
Central,Malawi
Northern,Malawi
Southern,Malawi
Johor,Malaysia
Kedah,Malaysia
Kelantan,Malaysia
Kuala Lumpur,Malaysia
Labuan,Malaysia
Malacca,Malaysia
Negeri Sembilan,Malaysia
Pahang,Malaysia
Penang,Malaysia
Perak,Malaysia
Perlis,Malaysia
Putrajaya,Malaysia
Sabah,Malaysia
Sarawak,Malaysia
Selangor,Malaysia
Terengganu,Malaysia
Addu,Maldives
Dhaalu,Maldives
Gaafu Alif,Maldives
Gaafu Dhaalu,Maldives
Gnaviyani,Maldives
Haa Alif,Maldives
Haa Dhaalu,Maldives
Kaafu,Maldives
Laamu,Maldives
Lhaviyani,Maldives
Meemu,Maldives
Noonu,Maldives
Raa,Maldives
Shaviyani,Maldives
South Central,Maldives
Thaa,Maldives
Vaavu,Maldives
Bamako,Mali
Gao,Mali
Kayes,Mali
Kidal,Mali
Koulikoro,Mali
Mopti,Mali
Ségou,Mali
Sikasso,Mali
Tombouctou,Mali
Attard,Malta
Balzan,Malta
Birgu,Malta
Birkirkara,Malta
Birżebbuġa,Malta
Cospicua,Malta
Dingli,Malta
Fgura,Malta
Floriana,Malta
Fontana,Malta
Għajnsielem,Malta
Għargħur,Malta
Għasri,Malta
Għaxaq,Malta
Gżira,Malta
Ħamrun,Malta
Iklin,Malta
Kalkara,Malta
Kerċem,Malta
Kirkop,Malta
Lija,Malta
Luqa,Malta
Marsa,Malta
Marsaskala,Malta
Marsaxlokk,Malta
Mellieħa,Malta
Mġarr,Malta
Mosta,Malta
Msida,Malta
Munxar,Malta
Nadur,Malta
Naxxar,Malta
Paola,Malta
Pembroke,Malta
Pietà,Malta
Qala,Malta
Qormi,Malta
Qrendi,Malta
Rabat,Malta
San Ġwann,Malta
San Lawrenz,Malta
Sannat,Malta
Santa Luċija,Malta
Senglea,Malta
Siġġiewi,Malta
Sliema,Malta
St. Julian's,Malta
St. Paul's Bay,Malta
Swieqi,Malta
Ta' Xbiex,Malta
Tarxien,Malta
Valletta,Malta
Victoria,Malta
Xagħra,Malta
Xewkija,Malta
Xgħajra,Malta
Żabbar,Malta
Żebbuġ Gozo,Malta
Żebbuġ Malta,Malta
Żejtun,Malta
Żurrieq,Malta
Ayre,Man (Isle of)
Garff,Man (Isle of)
Glenfaba,Man (Isle of)
Michael,Man (Isle of)
Middle,Man (Isle of)
Rushen,Man (Isle of)
Fort-de-France,Martinique
La Trinité,Martinique
Le Marin,Martinique
Saint-Pierre,Martinique
Adrar,Mauritania
Assaba,Mauritania
Brakna,Mauritania
Dakhlet Nouadhibou,Mauritania
Gorgol,Mauritania
Guidimaka,Mauritania
Hodh Ech Chargui,Mauritania
Hodh El Gharbi,Mauritania
Inchiri,Mauritania
Nouakchott-Nord,Mauritania
Nouakchott-Ouest,Mauritania
Nouakchott-Sud,Mauritania
Tagant,Mauritania
Tiris Zemmour,Mauritania
Trarza,Mauritania
Agalega Islands,Mauritius
Black River,Mauritius
Flacq,Mauritius
Grand Port,Mauritius
Moka,Mauritius
Pamplemousses,Mauritius
Plaines Wilhems,Mauritius
Port Louis,Mauritius
Rivière du Rempart,Mauritius
Rodrigues Island,Mauritius
Saint Brandon Islands,Mauritius
Savanne,Mauritius
Aguascalientes,Mexico
Baja California,Mexico
Baja California Sur,Mexico
Campeche,Mexico
Chiapas,Mexico
Chihuahua,Mexico
Ciudad de México,Mexico
Coahuila de Zaragoza,Mexico
Colima,Mexico
Durango,Mexico
Estado de México,Mexico
Guanajuato,Mexico
Guerrero,Mexico
Hidalgo,Mexico
Jalisco,Mexico
Michoacán de Ocampo,Mexico
Morelos,Mexico
Nayarit,Mexico
Nuevo León,Mexico
Oaxaca,Mexico
Puebla,Mexico
Querétaro,Mexico
Quintana Roo,Mexico
San Luis Potosí,Mexico
Sinaloa,Mexico
Sonora,Mexico
Tabasco,Mexico
Tamaulipas,Mexico
Tlaxcala,Mexico
Veracruz de Ignacio de la Llave,Mexico
Yucatán,Mexico
Zacatecas,Mexico
Chuuk,Micronesia
Kosrae,Micronesia
Pohnpei,Micronesia
Yap,Micronesia
Anenii Noi,Moldova
Bălți,Moldova
Basarabeasca,Moldova
Bender,Moldova
Briceni,Moldova
Cahul,Moldova
Călărași,Moldova
Cantemir,Moldova
Căușeni,Moldova
Chișinău,Moldova
Cimișlia,Moldova
Criuleni,Moldova
Dondușeni,Moldova
Drochia,Moldova
Dubăsari,Moldova
Edineț,Moldova
Fălești,Moldova
Florești,Moldova
Gagauzia,Moldova
Glodeni,Moldova
Hîncești,Moldova
Ialoveni,Moldova
Nisporeni,Moldova
Ocnița,Moldova
Orhei,Moldova
Rezina,Moldova
Rîșcani,Moldova
Sîngerei,Moldova
Șoldănești,Moldova
Soroca,Moldova
Ștefan Vodă,Moldova
Strășeni,Moldova
Taraclia,Moldova
Telenești,Moldova
Transnistria,Moldova
Ungheni,Moldova
Arkhangai,Mongolia
Bayan-Ölgii,Mongolia
Bayankhongor,Mongolia
Bulgan,Mongolia
Darkhan-Uul,Mongolia
Dornod,Mongolia
Dundgovi,Mongolia
Govi-Altai,Mongolia
Govisümber,Mongolia
Khentii,Mongolia
Khovd,Mongolia
Khövsgöl,Mongolia
Ömnögovi,Mongolia
Orkhon,Mongolia
Övörkhangai,Mongolia
Selenge,Mongolia
Sükhbaatar,Mongolia
Töv,Mongolia
Ulaanbaatar,Mongolia
Uvs,Mongolia
Zavkhan,Mongolia
Andrijevica,Montenegro
Bar,Montenegro
Berane,Montenegro
Bijelo Polje,Montenegro
Budva,Montenegro
Danilovgrad,Montenegro
Gusinje,Montenegro
Kolašin,Montenegro
Kotor,Montenegro
Mojkovac,Montenegro
Nikšić,Montenegro
Old Royal Capital Cetinje,Montenegro
Plav,Montenegro
Pljevlja,Montenegro
Plužine,Montenegro
Podgorica,Montenegro
Rožaje,Montenegro
Šavnik,Montenegro
Tivat,Montenegro
Ulcinj,Montenegro
Žabljak,Montenegro
Assa-Zag (EH-partial),Morocco
Casablanca-Settat,Morocco
Drâa-Tafilalet,Morocco
Fès-Meknès,Morocco
Guelmim-Oued Noun (EH-partial),Morocco
Kénitra,Morocco
Khénifra,Morocco
L'Oriental,Morocco
Laâyoune-Sakia El Hamra (EH-partial),Morocco
Oued Ed-Dahab (EH),Morocco
Safi,Morocco
Tanger-Tétouan-Al Hoceïma,Morocco
Cabo Delgado,Mozambique
Gaza,Mozambique
Inhambane,Mozambique
Manica,Mozambique
Maputo,Mozambique
Nampula,Mozambique
Niassa,Mozambique
Sofala,Mozambique
Tete,Mozambique
Zambezia,Mozambique
Ayeyarwady,Myanmar
Bago,Myanmar
Chin,Myanmar
Kachin,Myanmar
Kayah,Myanmar
Kayin,Myanmar
Magway,Myanmar
Mandalay,Myanmar
Mon State,Myanmar
Naypyidaw,Myanmar
Rakhine,Myanmar
Sagaing,Myanmar
Shan,Myanmar
Tanintharyi,Myanmar
Yangon,Myanmar
Erongo,Namibia
Hardap,Namibia
Karas,Namibia
Kavango East,Namibia
Khomas,Namibia
Kunene,Namibia
Ohangwena,Namibia
Omaheke,Namibia
Omusati,Namibia
Oshana,Namibia
Oshikoto,Namibia
Otjozondjupa,Namibia
Zambezi,Namibia
Aiwo,Nauru
Anabar,Nauru
Baiti,Nauru
Ijuw,Nauru
Meneng,Nauru
Uaboe,Nauru
Yaren,Nauru
Bagmati,Nepal
Gandaki,Nepal
Karnali,Nepal
Koshi,Nepal
Lumbini,Nepal
Madhesh,Nepal
Sudurpashchim,Nepal
Drenthe,Netherlands
Flevoland,Netherlands
Friesland,Netherlands
Gelderland,Netherlands
Groningen,Netherlands
Limburg,Netherlands
North Brabant,Netherlands
North Holland,Netherlands
Overijssel,Netherlands
South Holland,Netherlands
Utrecht,Netherlands
Zeeland,Netherlands
Loyalty Islands Province,New Caledonia
North Province,New Caledonia
South Province,New Caledonia
Auckland,New Zealand
Bay of Plenty,New Zealand
Canterbury,New Zealand
Chatham Islands,New Zealand
Gisborne,New Zealand
Hawke's Bay,New Zealand
Manawatu-Wanganui,New Zealand
Marlborough,New Zealand
Nelson,New Zealand
Northland,New Zealand
Otago,New Zealand
Southland,New Zealand
Taranaki,New Zealand
Tasman,New Zealand
Waikato,New Zealand
Wellington,New Zealand
West Coast,New Zealand
Boaco,Nicaragua
Carazo,Nicaragua
Chinandega,Nicaragua
Chontales,Nicaragua
Estelí,Nicaragua
Granada,Nicaragua
Jinotega,Nicaragua
León,Nicaragua
Madriz,Nicaragua
Managua,Nicaragua
Masaya,Nicaragua
Matagalpa,Nicaragua
North Caribbean Coast,Nicaragua
Nueva Segovia,Nicaragua
Río San Juan,Nicaragua
Rivas,Nicaragua
South Caribbean Coast,Nicaragua
Agadez,Niger
Diffa,Niger
Dosso,Niger
Maradi,Niger
Tahoua,Niger
Tillabéri,Niger
Zinder,Niger
Abia,Nigeria
Abuja Federal Capital Territory,Nigeria
Adamawa,Nigeria
Akwa Ibom,Nigeria
Anambra,Nigeria
Bauchi,Nigeria
Bayelsa,Nigeria
Benue,Nigeria
Borno,Nigeria
Cross River,Nigeria
Delta,Nigeria
Ebonyi,Nigeria
Edo,Nigeria
Ekiti,Nigeria
Enugu,Nigeria
Gombe,Nigeria
Imo,Nigeria
Jigawa,Nigeria
Kaduna,Nigeria
Kano,Nigeria
Katsina,Nigeria
Kebbi,Nigeria
Kogi,Nigeria
Kwara,Nigeria
Lagos,Nigeria
Nasarawa,Nigeria
Niger,Nigeria
Ogun,Nigeria
Ondo,Nigeria
Osun,Nigeria
Oyo,Nigeria
Plateau,Nigeria
Rivers,Nigeria
Sokoto,Nigeria
Taraba,Nigeria
Yobe,Nigeria
Zamfara,Nigeria
Chagang,North Korea
Kangwon,North Korea
North Hamgyong,North Korea
North Hwanghae,North Korea
North Pyongan,North Korea
Pyongyang,North Korea
Rason,North Korea
Ryanggang,North Korea
South Hamgyong,North Korea
South Hwanghae,North Korea
South Pyongan,North Korea
Aračinovo,North Macedonia
Berovo,North Macedonia
Bitola,North Macedonia
Bogdanci,North Macedonia
Bogovinje,North Macedonia
Bosilovo,North Macedonia
Brvenica,North Macedonia
Butel,North Macedonia
Čair,North Macedonia
Čaška,North Macedonia
Centar Župa,North Macedonia
Češinovo-Obleševo,North Macedonia
Čučer-Sandevo,North Macedonia
Debarca,North Macedonia
Delčevo,North Macedonia
Demir Hisar,North Macedonia
Demir Kapija,North Macedonia
Dojran,North Macedonia
Dolneni,North Macedonia
Gazi Baba,North Macedonia
Gevgelija,North Macedonia
Gjorče Petrov,North Macedonia
Gostivar,North Macedonia
Gradsko,North Macedonia
Greater Skopje,North Macedonia
Ilinden,North Macedonia
Jegunovce,North Macedonia
Karbinci,North Macedonia
Karpoš,North Macedonia
Kavadarci,North Macedonia
Kičevo,North Macedonia
Kisela Voda,North Macedonia
Kočani,North Macedonia
Konče,North Macedonia
Kratovo,North Macedonia
Kriva Palanka,North Macedonia
Krivogaštani,North Macedonia
Kruševo,North Macedonia
Kumanovo,North Macedonia
Lipkovo,North Macedonia
Lozovo,North Macedonia
Makedonska Kamenica,North Macedonia
Makedonski Brod,North Macedonia
Mavrovo and Rostuša,North Macedonia
Mogila,North Macedonia
Negotino,North Macedonia
Novaci,North Macedonia
Novo Selo,North Macedonia
Ohrid,North Macedonia
Pehčevo,North Macedonia
Petrovec,North Macedonia
Plasnica,North Macedonia
Prilep,North Macedonia
Probištip,North Macedonia
Radoviš,North Macedonia
Rankovce,North Macedonia
Resen,North Macedonia
Rosoman,North Macedonia
Saraj,North Macedonia
Sopište,North Macedonia
Staro Nagoričane,North Macedonia
Štip,North Macedonia
Struga,North Macedonia
Strumica,North Macedonia
Studeničani,North Macedonia
Šuto Orizari,North Macedonia
Sveti Nikole,North Macedonia
Tearce,North Macedonia
Tetovo,North Macedonia
Valandovo,North Macedonia
Vasilevo,North Macedonia
Veles,North Macedonia
Vevčani,North Macedonia
Vinica,North Macedonia
Vrapčište,North Macedonia
Zelenikovo,North Macedonia
Želino,North Macedonia
Zrnovci,North Macedonia
Agder,Norway
Akershus,Norway
Buskerud,Norway
Finnmark,Norway
Innlandet,Norway
Møre og Romsdal,Norway
Nordland,Norway
Oslo,Norway
Østfold,Norway
Rogaland,Norway
Telemark,Norway
Troms,Norway
Trøndelag,Norway
Vestfold,Norway
Vestland,Norway
Ad Dakhiliyah,Oman
Ad Dhahirah,Oman
Al Batinah North,Oman
Al Batinah Region,Oman
Al Buraimi,Oman
Al Wusta,Oman
Ash Sharqiyah Region,Oman
Dhofar,Oman
Musandam,Oman
Muscat,Oman
Azad Kashmir,Pakistan
Balochistan,Pakistan
Federally Administered Tribal Areas,Pakistan
Gilgit-Baltistan,Pakistan
Islamabad,Pakistan
Khyber Pakhtunkhwa,Pakistan
Punjab,Pakistan
Sindh,Pakistan
Aimeliik,Palau
Airai,Palau
Angaur,Palau
Hatohobei,Palau
Kayangel,Palau
Koror,Palau
Melekeok,Palau
Ngaraard,Palau
Ngarchelong,Palau
Ngardmau,Palau
Ngchesar,Palau
Ngeremlengui,Palau
Ngiwal,Palau
Peleliu,Palau
Sonsorol,Palau
Bethlehem,Palestinian Territory Occupied
Deir El Balah,Palestinian Territory Occupied
Gaza,Palestinian Territory Occupied
Hebron,Palestinian Territory Occupied
Jenin,Palestinian Territory Occupied
Jericho ,Palestinian Territory Occupied
Jerusalem (Quds),Palestinian Territory Occupied
Khan Yunis,Palestinian Territory Occupied
Nablus,Palestinian Territory Occupied
North Gaza,Palestinian Territory Occupied
Qalqilya,Palestinian Territory Occupied
Rafah,Palestinian Territory Occupied
Ramallah,Palestinian Territory Occupied
Salfit,Palestinian Territory Occupied
Tubas,Palestinian Territory Occupied
Tulkarm,Palestinian Territory Occupied
Bocas del Toro,Panama
Chiriquí Province,Panama
Coclé,Panama
Colón,Panama
Darién,Panama
Emberá-Wounaan Comarca,Panama
Guna,Panama
Herrera,Panama
Los Santos,Panama
Ngöbe-Buglé Comarca,Panama
Panamá,Panama
Panamá Oeste,Panama
Veraguas,Panama
Bougainville,Papua New Guinea
Central,Papua New Guinea
Chimbu,Papua New Guinea
East New Britain,Papua New Guinea
Eastern Highlands,Papua New Guinea
Enga,Papua New Guinea
Gulf,Papua New Guinea
Hela,Papua New Guinea
Jiwaka,Papua New Guinea
Madang,Papua New Guinea
Manus,Papua New Guinea
Milne Bay,Papua New Guinea
Morobe,Papua New Guinea
New Ireland,Papua New Guinea
Oro,Papua New Guinea
Port Moresby,Papua New Guinea
Sandaun,Papua New Guinea
Southern Highlands,Papua New Guinea
West New Britain,Papua New Guinea
Western,Papua New Guinea
Western Highlands,Papua New Guinea
Alto Paraguay,Paraguay
Alto Paraná,Paraguay
Amambay,Paraguay
Boquerón,Paraguay
Caaguazú,Paraguay
Caazapá,Paraguay
Canindeyú,Paraguay
Central,Paraguay
Concepción,Paraguay
Cordillera,Paraguay
Guairá,Paraguay
Itapúa,Paraguay
Misiones,Paraguay
Ñeembucú,Paraguay
Paraguarí,Paraguay
Presidente Hayes,Paraguay
San Pedro,Paraguay
Amazonas,Peru
Áncash,Peru
Apurímac,Peru
Arequipa,Peru
Ayacucho,Peru
Cajamarca,Peru
Callao,Peru
Cusco,Peru
Huancavelica,Peru
Huanuco,Peru
Ica,Peru
Junín,Peru
La Libertad,Peru
Lambayeque,Peru
Lima,Peru
Loreto,Peru
Madre de Dios,Peru
Moquegua,Peru
Pasco,Peru
Piura,Peru
Puno,Peru
San Martín,Peru
Tacna,Peru
Tumbes,Peru
Ucayali,Peru
Abra,Philippines
Agusan del Norte,Philippines
Agusan del Sur,Philippines
Aklan,Philippines
Albay,Philippines
Antique,Philippines
Apayao,Philippines
Aurora,Philippines
Autonomous Region in Muslim Mindanao,Philippines
Basilan,Philippines
Bataan,Philippines
Batanes,Philippines
Batangas,Philippines
Benguet,Philippines
Biliran,Philippines
Bohol,Philippines
Bukidnon,Philippines
Bulacan,Philippines
